timestamp,heart rate,temperature,enhanced altitude
2024-08-03T09:13:23.000Z,90,31,222.6
2024-08-03T09:13:24.000Z,,31,222.6
2024-08-03T09:13:25.000Z,88,31,222.6
2024-08-03T09:13:26.000Z,,31,222.6
2024-08-03T09:13:27.000Z,89,31,222.6
2024-08-03T09:13:28.000Z,,31,222.6
2024-08-03T09:13:29.000Z,89,31,222.6
2024-08-03T09:13:30.000Z,,31,222.6
2024-08-03T09:13:31.000Z,90,31,222.6
2024-08-03T09:13:32.000Z,,31,222.6
2024-08-03T09:13:33.000Z,91,31,222.6
2024-08-03T09:13:34.000Z,,31,222.6
2024-08-03T09:13:35.000Z,91,31,222.6
2024-08-03T09:13:36.000Z,,31,222.6
2024-08-03T09:13:37.000Z,92,31,222.6
2024-08-03T09:13:38.000Z,,31,222.6
2024-08-03T09:13:39.000Z,93,31,222.6
2024-08-03T09:13:40.000Z,,31,222.6
2024-08-03T09:13:41.000Z,96,31,222.6
2024-08-03T09:13:42.000Z,,31,222.6
2024-08-03T09:13:43.000Z,96,31,222.6
2024-08-03T09:13:44.000Z,,31,222.6
2024-08-03T09:13:45.000Z,96,31,222.6
2024-08-03T09:13:46.000Z,,31,222.6
2024-08-03T09:13:47.000Z,93,31,222.6
2024-08-03T09:13:48.000Z,,31,222.6
2024-08-03T09:13:49.000Z,93,31,222.6
2024-08-03T09:13:50.000Z,,31,222.6
2024-08-03T09:13:51.000Z,95,31,222.6
2024-08-03T09:13:52.000Z,,31,222.6
2024-08-03T09:13:53.000Z,95,31,222.6
2024-08-03T09:13:54.000Z,,31,222.6
2024-08-03T09:13:55.000Z,95,31,222.6
2024-08-03T09:13:56.000Z,,31,222.6
2024-08-03T09:13:57.000Z,98,31,222.6
2024-08-03T09:13:58.000Z,,31,222.6
2024-08-03T09:13:59.000Z,98,31,222.6
2024-08-03T09:14:00.000Z,,31,222.6
2024-08-03T09:14:01.000Z,101,31,222.6
2024-08-03T09:14:02.000Z,,31,222.6
2024-08-03T09:14:03.000Z,102,31,222.6
2024-08-03T09:14:04.000Z,,31,222.6
2024-08-03T09:14:05.000Z,108,31,222.6
2024-08-03T09:14:06.000Z,,31,222.6
2024-08-03T09:14:07.000Z,110,31,222.6
2024-08-03T09:14:08.000Z,,31,222.6
2024-08-03T09:14:09.000Z,108,31,222.6
2024-08-03T09:14:10.000Z,,31,222.6
2024-08-03T09:14:11.000Z,108,31,222.6
2024-08-03T09:14:12.000Z,,31,222.6
2024-08-03T09:14:13.000Z,107,31,222.6
2024-08-03T09:14:14.000Z,,31,222.6
2024-08-03T09:14:15.000Z,106,31,222.6
2024-08-03T09:14:16.000Z,,31,222.6
2024-08-03T09:14:17.000Z,106,31,222.6
2024-08-03T09:14:18.000Z,,31,222.6
2024-08-03T09:14:19.000Z,106,31,222.6
2024-08-03T09:14:20.000Z,,31,222.6
2024-08-03T09:14:21.000Z,107,31,222.6
2024-08-03T09:14:22.000Z,,31,222.6
2024-08-03T09:14:23.000Z,105,31,222.6
2024-08-03T09:14:24.000Z,,31,222.6
2024-08-03T09:14:25.000Z,108,30,222.6
2024-08-03T09:14:26.000Z,,31,222.6
2024-08-03T09:14:27.000Z,109,30,222.6
2024-08-03T09:14:28.000Z,,30,222.6
2024-08-03T09:14:29.000Z,109,30,222.6
2024-08-03T09:14:30.000Z,,30,222.6
2024-08-03T09:14:31.000Z,111,30,222.6
2024-08-03T09:14:32.000Z,,30,222.6
2024-08-03T09:14:33.000Z,110,30,222.6
2024-08-03T09:14:34.000Z,,30,222.6
2024-08-03T09:14:35.000Z,115,30,222.6
2024-08-03T09:14:36.000Z,,30,222.6
2024-08-03T09:14:37.000Z,118,30,222.6
2024-08-03T09:14:38.000Z,,30,222.6
2024-08-03T09:14:39.000Z,117,30,222.6
2024-08-03T09:14:40.000Z,,30,222.6
2024-08-03T09:14:41.000Z,118,30,222.6
2024-08-03T09:14:42.000Z,,30,222.6
2024-08-03T09:14:43.000Z,117,30,222.6
2024-08-03T09:14:44.000Z,,30,222.6
2024-08-03T09:14:45.000Z,116,30,222.6
2024-08-03T09:14:46.000Z,,30,222.6
2024-08-03T09:14:47.000Z,116,30,222.6
2024-08-03T09:14:48.000Z,,30,222.6
2024-08-03T09:14:49.000Z,117,30,222.6
2024-08-03T09:14:50.000Z,,30,222.6
2024-08-03T09:14:51.000Z,117,30,222.6
2024-08-03T09:14:52.000Z,,30,222.6
2024-08-03T09:14:53.000Z,115,30,222.6
2024-08-03T09:14:54.000Z,,30,222.6
2024-08-03T09:14:55.000Z,113,30,222.6
2024-08-03T09:14:56.000Z,,30,222.6
2024-08-03T09:14:57.000Z,113,30,222.6
2024-08-03T09:14:58.000Z,,30,222.6
2024-08-03T09:14:59.000Z,113,30,222.6
2024-08-03T09:15:00.000Z,,30,222.6
2024-08-03T09:15:01.000Z,116,30,222.6
2024-08-03T09:15:02.000Z,,30,222.6
2024-08-03T09:15:03.000Z,115,30,222.6
2024-08-03T09:15:04.000Z,,30,222.6
2024-08-03T09:15:05.000Z,116,30,222.6
2024-08-03T09:15:06.000Z,,30,222.6
2024-08-03T09:15:07.000Z,118,30,222.6
2024-08-03T09:15:08.000Z,,30,222.6
2024-08-03T09:15:09.000Z,117,30,222.6
2024-08-03T09:15:10.000Z,,30,222.6
2024-08-03T09:15:11.000Z,118,30,222.6
2024-08-03T09:15:12.000Z,,30,222.6
2024-08-03T09:15:13.000Z,118,30,222.6
2024-08-03T09:15:14.000Z,,30,222.6
2024-08-03T09:15:15.000Z,120,30,222.6
2024-08-03T09:15:16.000Z,,30,222.6
2024-08-03T09:15:17.000Z,121,30,222.6
2024-08-03T09:15:18.000Z,,30,222.6
2024-08-03T09:15:19.000Z,121,30,222.6
2024-08-03T09:15:20.000Z,,30,222.6
2024-08-03T09:15:21.000Z,118,30,222.6
2024-08-03T09:15:22.000Z,,30,222.6
2024-08-03T09:15:23.000Z,118,30,222.6
2024-08-03T09:15:24.000Z,,30,222.6
2024-08-03T09:15:25.000Z,118,30,222.6
2024-08-03T09:15:26.000Z,,30,222.6
2024-08-03T09:15:27.000Z,117,30,222.6
2024-08-03T09:15:28.000Z,,30,222.6
2024-08-03T09:15:29.000Z,115,30,222.6
2024-08-03T09:15:30.000Z,,30,222.6
2024-08-03T09:15:31.000Z,116,30,222.6
2024-08-03T09:15:32.000Z,,30,222.6
2024-08-03T09:15:33.000Z,116,30,222.6
2024-08-03T09:15:34.000Z,,30,222.6
2024-08-03T09:15:35.000Z,117,30,222.6
2024-08-03T09:15:36.000Z,,30,222.6
2024-08-03T09:15:37.000Z,117,30,222.6
2024-08-03T09:15:38.000Z,,30,222.6
2024-08-03T09:15:39.000Z,116,30,222.6
2024-08-03T09:15:40.000Z,,30,222.6
2024-08-03T09:15:41.000Z,117,30,222.6
2024-08-03T09:15:42.000Z,,30,222.6
2024-08-03T09:15:43.000Z,117,30,222.6
2024-08-03T09:15:44.000Z,,30,222.6
2024-08-03T09:15:45.000Z,118,30,222.6
2024-08-03T09:15:46.000Z,,30,222.6
2024-08-03T09:15:47.000Z,117,30,222.6
2024-08-03T09:15:48.000Z,,30,222.6
2024-08-03T09:15:49.000Z,116,30,222.6
2024-08-03T09:15:50.000Z,,30,222.6
2024-08-03T09:15:51.000Z,114,30,222.6
2024-08-03T09:15:52.000Z,,30,222.6
2024-08-03T09:15:53.000Z,113,30,222.6
2024-08-03T09:15:54.000Z,,30,222.6
2024-08-03T09:15:55.000Z,111,30,222.6
2024-08-03T09:15:56.000Z,,30,222.6
2024-08-03T09:15:57.000Z,111,30,222.6
2024-08-03T09:15:58.000Z,,30,222.6
2024-08-03T09:15:59.000Z,107,30,222.6
2024-08-03T09:16:00.000Z,,30,222.6
2024-08-03T09:16:01.000Z,105,30,222.6
2024-08-03T09:16:02.000Z,,30,222.6
2024-08-03T09:16:03.000Z,102,30,222.6
2024-08-03T09:16:04.000Z,,30,222.6
2024-08-03T09:16:05.000Z,101,30,222.6
2024-08-03T09:16:06.000Z,,30,222.6
2024-08-03T09:16:07.000Z,98,30,222.6
2024-08-03T09:16:08.000Z,,30,222.6
2024-08-03T09:16:09.000Z,99,30,222.6
2024-08-03T09:16:10.000Z,,30,222.6
2024-08-03T09:16:11.000Z,102,30,222.6
2024-08-03T09:16:12.000Z,,30,222.6
2024-08-03T09:16:13.000Z,103,30,222.6
2024-08-03T09:16:14.000Z,,30,222.6
2024-08-03T09:16:15.000Z,104,30,222.6
2024-08-03T09:16:16.000Z,,30,222.6
2024-08-03T09:16:17.000Z,105,30,222.6
2024-08-03T09:16:18.000Z,,30,222.6
2024-08-03T09:16:19.000Z,105,30,222.6
2024-08-03T09:16:20.000Z,,30,222.6
2024-08-03T09:16:21.000Z,106,30,222.6
2024-08-03T09:16:22.000Z,,30,222.6
2024-08-03T09:16:23.000Z,107,30,222.6
2024-08-03T09:16:24.000Z,,30,222.6
2024-08-03T09:16:25.000Z,108,30,222.6
2024-08-03T09:16:26.000Z,,30,222.6
2024-08-03T09:16:27.000Z,110,30,222.6
2024-08-03T09:16:28.000Z,,30,222.6
2024-08-03T09:16:29.000Z,110,30,222.6
2024-08-03T09:16:30.000Z,,30,222.6
2024-08-03T09:16:31.000Z,112,30,222.6
2024-08-03T09:16:32.000Z,,30,222.6
2024-08-03T09:16:33.000Z,112,30,222.6
2024-08-03T09:16:34.000Z,,30,222.6
2024-08-03T09:16:35.000Z,111,30,222.6
2024-08-03T09:16:36.000Z,,30,222.6
2024-08-03T09:16:37.000Z,111,30,222.6
2024-08-03T09:16:38.000Z,,30,222.6
2024-08-03T09:16:39.000Z,109,30,222.6
2024-08-03T09:16:40.000Z,,30,222.6
2024-08-03T09:16:41.000Z,108,30,222.6
2024-08-03T09:16:42.000Z,,30,222.6
2024-08-03T09:16:43.000Z,108,30,222.6
2024-08-03T09:16:44.000Z,,30,222.6
2024-08-03T09:16:45.000Z,106,30,222.6
2024-08-03T09:16:46.000Z,,30,222.6
2024-08-03T09:16:47.000Z,106,30,222.6
2024-08-03T09:16:48.000Z,,30,222.6
2024-08-03T09:16:49.000Z,105,30,222.6
2024-08-03T09:16:50.000Z,,30,222.6
2024-08-03T09:16:51.000Z,104,30,222.6
2024-08-03T09:16:52.000Z,,30,222.6
2024-08-03T09:16:53.000Z,105,30,222.6
2024-08-03T09:16:54.000Z,,30,222.6
2024-08-03T09:16:55.000Z,102,30,222.6
2024-08-03T09:16:56.000Z,,30,222.6
2024-08-03T09:16:57.000Z,100,30,222.6
2024-08-03T09:16:58.000Z,,30,222.6
2024-08-03T09:16:59.000Z,100,30,222.6
2024-08-03T09:17:00.000Z,,30,222.6
2024-08-03T09:17:01.000Z,98,30,222.6
2024-08-03T09:17:02.000Z,,30,222.6
2024-08-03T09:17:03.000Z,98,30,222.6
2024-08-03T09:17:04.000Z,,30,222.6
2024-08-03T09:17:05.000Z,97,30,222.6
2024-08-03T09:17:06.000Z,,30,222.6
2024-08-03T09:17:07.000Z,97,30,222.6
2024-08-03T09:17:08.000Z,,30,222.6
2024-08-03T09:17:09.000Z,96,30,222.6
2024-08-03T09:17:10.000Z,,30,222.6
2024-08-03T09:17:11.000Z,98,30,222.6
2024-08-03T09:17:12.000Z,,30,222.6
2024-08-03T09:17:13.000Z,99,30,222.6
2024-08-03T09:17:14.000Z,,30,222.6
2024-08-03T09:17:15.000Z,100,30,222.6
2024-08-03T09:17:16.000Z,,30,222.6
2024-08-03T09:17:17.000Z,102,30,222.6
2024-08-03T09:17:18.000Z,,30,222.6
2024-08-03T09:17:19.000Z,106,30,222.6
2024-08-03T09:17:20.000Z,,30,222.6
2024-08-03T09:17:21.000Z,109,30,222.6
2024-08-03T09:17:22.000Z,,30,222.6
2024-08-03T09:17:23.000Z,110,30,222.6
2024-08-03T09:17:24.000Z,,30,222.6
2024-08-03T09:17:25.000Z,111,30,222.6
2024-08-03T09:17:26.000Z,,30,222.6
2024-08-03T09:17:27.000Z,112,30,222.6
2024-08-03T09:17:28.000Z,,30,222.6
2024-08-03T09:17:29.000Z,111,30,222.6
2024-08-03T09:17:30.000Z,,30,222.6
2024-08-03T09:17:31.000Z,113,30,222.6
2024-08-03T09:17:32.000Z,,30,222.6
2024-08-03T09:17:33.000Z,114,30,222.6
2024-08-03T09:17:34.000Z,,30,222.6
2024-08-03T09:17:35.000Z,114,30,222.6
2024-08-03T09:17:36.000Z,,30,222.6
2024-08-03T09:17:37.000Z,115,30,222.6
2024-08-03T09:17:38.000Z,,29,222.6
2024-08-03T09:17:39.000Z,116,30,222.6
2024-08-03T09:17:40.000Z,,30,222.6
2024-08-03T09:17:41.000Z,118,29,222.6
2024-08-03T09:17:42.000Z,,30,222.6
2024-08-03T09:17:43.000Z,118,29,222.6
2024-08-03T09:17:44.000Z,,29,222.6
2024-08-03T09:17:45.000Z,119,29,222.6
2024-08-03T09:17:46.000Z,,29,222.6
2024-08-03T09:17:47.000Z,120,29,222.6
2024-08-03T09:17:48.000Z,,29,222.6
2024-08-03T09:17:49.000Z,120,29,222.6
2024-08-03T09:17:50.000Z,,29,222.6
2024-08-03T09:17:51.000Z,120,29,222.6
2024-08-03T09:17:52.000Z,,29,222.6
2024-08-03T09:17:53.000Z,119,29,222.6
2024-08-03T09:17:54.000Z,,29,222.6
2024-08-03T09:17:55.000Z,118,29,222.6
2024-08-03T09:17:56.000Z,,29,222.6
2024-08-03T09:17:57.000Z,118,29,222.6
2024-08-03T09:17:58.000Z,,29,222.6
2024-08-03T09:17:59.000Z,116,29,222.6
2024-08-03T09:18:00.000Z,,29,222.6
2024-08-03T09:18:01.000Z,116,29,222.6
2024-08-03T09:18:02.000Z,,29,222.6
2024-08-03T09:18:03.000Z,114,29,222.6
2024-08-03T09:18:04.000Z,,29,222.6
2024-08-03T09:18:05.000Z,111,29,222.6
2024-08-03T09:18:06.000Z,,29,222.6
2024-08-03T09:18:07.000Z,109,29,222.6
2024-08-03T09:18:08.000Z,,29,222.6
2024-08-03T09:18:09.000Z,106,29,222.6
2024-08-03T09:18:10.000Z,,29,222.6
2024-08-03T09:18:11.000Z,103,29,222.6
2024-08-03T09:18:12.000Z,,29,222.6
2024-08-03T09:18:13.000Z,102,29,222.6
2024-08-03T09:18:14.000Z,,29,222.6
2024-08-03T09:18:15.000Z,101,29,222.6
2024-08-03T09:18:16.000Z,,29,222.6
2024-08-03T09:18:17.000Z,101,29,222.6
2024-08-03T09:18:18.000Z,,29,222.6
2024-08-03T09:18:19.000Z,99,29,222.6
2024-08-03T09:18:20.000Z,,29,222.6
2024-08-03T09:18:21.000Z,98,29,222.6
2024-08-03T09:18:22.000Z,,29,222.6
2024-08-03T09:18:23.000Z,99,29,222.6
2024-08-03T09:18:24.000Z,,29,222.6
2024-08-03T09:18:25.000Z,98,29,222.6
2024-08-03T09:18:26.000Z,,29,222.6
2024-08-03T09:18:27.000Z,100,29,222.6
2024-08-03T09:18:28.000Z,,29,222.6
2024-08-03T09:18:29.000Z,100,29,222.6
2024-08-03T09:18:30.000Z,,29,222.6
2024-08-03T09:18:31.000Z,99,29,222.6
2024-08-03T09:18:32.000Z,,29,222.6
2024-08-03T09:18:33.000Z,98,29,222.6
2024-08-03T09:18:34.000Z,,29,222.6
2024-08-03T09:18:35.000Z,99,29,222.6
2024-08-03T09:18:36.000Z,,29,222.6
2024-08-03T09:18:37.000Z,98,29,222.6
2024-08-03T09:18:38.000Z,,29,222.6
2024-08-03T09:18:39.000Z,98,29,222.6
2024-08-03T09:18:40.000Z,,29,222.6
2024-08-03T09:18:41.000Z,97,29,222.6
2024-08-03T09:18:42.000Z,,29,222.6
2024-08-03T09:18:43.000Z,95,29,222.6
2024-08-03T09:18:44.000Z,,29,222.6
2024-08-03T09:18:45.000Z,94,29,222.6
2024-08-03T09:18:46.000Z,,29,222.6
2024-08-03T09:18:47.000Z,92,29,222.6
2024-08-03T09:18:48.000Z,,29,222.6
2024-08-03T09:18:49.000Z,94,29,222.6
2024-08-03T09:18:50.000Z,,29,222.6
2024-08-03T09:18:51.000Z,94,29,222.6
2024-08-03T09:18:52.000Z,,29,222.6
2024-08-03T09:18:53.000Z,94,29,222.6
2024-08-03T09:18:54.000Z,,29,222.6
2024-08-03T09:18:55.000Z,94,29,222.6
2024-08-03T09:18:56.000Z,,29,222.6
2024-08-03T09:18:57.000Z,93,29,222.6
2024-08-03T09:18:58.000Z,,29,222.6
2024-08-03T09:18:59.000Z,93,29,222.6
2024-08-03T09:19:00.000Z,,29,222.6
2024-08-03T09:19:01.000Z,93,29,222.6
2024-08-03T09:19:02.000Z,,29,222.6
2024-08-03T09:19:03.000Z,94,29,222.6
2024-08-03T09:19:04.000Z,,29,222.6
2024-08-03T09:19:05.000Z,95,29,222.6
2024-08-03T09:19:06.000Z,,29,222.6
2024-08-03T09:19:07.000Z,95,29,222.6
2024-08-03T09:19:08.000Z,,29,222.6
2024-08-03T09:19:09.000Z,97,29,222.6
2024-08-03T09:19:10.000Z,,29,222.6
2024-08-03T09:19:11.000Z,103,29,222.6
2024-08-03T09:19:12.000Z,,29,222.6
2024-08-03T09:19:13.000Z,107,29,222.6
2024-08-03T09:19:14.000Z,,29,222.6
2024-08-03T09:19:15.000Z,109,29,222.6
2024-08-03T09:19:16.000Z,,29,222.6
2024-08-03T09:19:17.000Z,108,29,222.6
2024-08-03T09:19:18.000Z,,29,222.6
2024-08-03T09:19:19.000Z,109,29,222.6
2024-08-03T09:19:20.000Z,,29,222.6
2024-08-03T09:19:21.000Z,108,29,222.6
2024-08-03T09:19:22.000Z,,29,222.6
2024-08-03T09:19:23.000Z,106,29,222.6
2024-08-03T09:19:24.000Z,,29,222.6
2024-08-03T09:19:25.000Z,105,29,222.6
2024-08-03T09:19:26.000Z,,29,222.6
2024-08-03T09:19:27.000Z,104,29,222.6
2024-08-03T09:19:28.000Z,,29,222.6
2024-08-03T09:19:29.000Z,106,29,222.6
2024-08-03T09:19:30.000Z,,29,222.6
2024-08-03T09:19:31.000Z,106,29,222.6
2024-08-03T09:19:32.000Z,,29,222.6
2024-08-03T09:19:33.000Z,106,29,222.6
2024-08-03T09:19:34.000Z,,29,222.6
2024-08-03T09:19:35.000Z,105,29,222.6
2024-08-03T09:19:36.000Z,,29,222.6
2024-08-03T09:19:37.000Z,104,29,222.6
2024-08-03T09:19:38.000Z,,29,222.6
2024-08-03T09:19:39.000Z,103,29,222.6
2024-08-03T09:19:40.000Z,,29,222.6
2024-08-03T09:19:41.000Z,103,29,222.6
2024-08-03T09:19:42.000Z,,29,222.6
2024-08-03T09:19:43.000Z,103,29,222.6
2024-08-03T09:19:44.000Z,,29,222.6
