timestamp,position lat,position long,heart rate,cadence,distance,temperature,vertical speed,enhanced speed,enhanced altitude
2024-08-03T02:30:17.000Z,45.194397,5.668002,115,42,1570.00,28,0.160,4.580,217.2
2024-08-03T02:30:18.000Z,45.194355,5.668018,115,46,1575.00,28,0.160,4.580,217.2
2024-08-03T02:30:19.000Z,45.194314,5.668036,116,46,1579.00,28,0.160,4.580,217.0
2024-08-03T02:30:20.000Z,45.194262,5.668053,116,48,1584.00,28,0.160,4.580,216.8
2024-08-03T02:30:21.000Z,45.194218,5.668073,115,49,1590.00,28,0.180,4.680,216.8
2024-08-03T02:30:22.000Z,45.194170,5.668090,116,52,1595.00,28,0.180,4.680,216.8
2024-08-03T02:30:23.000Z,45.194118,5.668105,116,54,1601.00,28,0.180,4.840,216.6
2024-08-03T02:30:24.000Z,45.194064,5.668118,117,56,1607.00,28,0.180,4.840,216.6
2024-08-03T02:30:25.000Z,45.194013,5.668130,117,55,1613.00,28,0.200,5.100,216.4
2024-08-03T02:30:26.000Z,45.193958,5.668142,117,58,1619.00,28,0.180,5.100,216.4
2024-08-03T02:30:27.000Z,45.193904,5.668153,117,59,1625.00,28,0.160,5.400,216.4
2024-08-03T02:30:28.000Z,45.193846,5.668167,117,60,1631.00,28,0.140,5.400,216.2
2024-08-03T02:30:29.000Z,45.193795,5.668183,116,61,1637.00,28,0.120,5.720,216.0
2024-08-03T02:30:30.000Z,45.193738,5.668208,116,62,1643.00,28,0.120,5.860,216.0
2024-08-03T02:30:31.000Z,45.193683,5.668240,116,63,1650.00,28,0.100,5.960,216.0
2024-08-03T02:30:32.000Z,45.193635,5.668275,117,61,1656.00,28,0.080,6.080,216.2
2024-08-03T02:30:33.000Z,45.193584,5.668310,117,61,1662.00,28,0.060,6.180,216.2
2024-08-03T02:30:34.000Z,45.193539,5.668348,117,59,1669.00,28,0.060,6.180,216.4
2024-08-03T02:30:35.000Z,45.193498,5.668386,117,57,1675.00,28,0.040,6.180,216.4
2024-08-03T02:30:36.000Z,45.193450,5.668425,118,54,1680.00,28,0.040,6.180,217.0
2024-08-03T02:30:37.000Z,45.193408,5.668466,118,56,1686.00,28,0.020,6.180,217.0
2024-08-03T02:30:38.000Z,45.193363,5.668508,118,56,1692.00,28,0.020,6.180,217.0
2024-08-03T02:30:39.000Z,45.193322,5.668548,118,56,1698.00,28,0.020,6.080,217.0
2024-08-03T02:30:40.000Z,45.193277,5.668585,118,55,1703.00,28,0.000,5.960,217.2
2024-08-03T02:30:41.000Z,45.193232,5.668624,118,57,1709.00,28,0.000,5.920,217.2
2024-08-03T02:30:42.000Z,45.193187,5.668657,118,55,1715.00,28,0.000,5.820,217.4
2024-08-03T02:30:43.000Z,45.193146,5.668690,118,56,1721.00,28,0.000,5.760,217.4
2024-08-03T02:30:44.000Z,45.193104,5.668725,118,53,1726.00,28,0.000,5.760,217.4
2024-08-03T02:30:45.000Z,45.193066,5.668766,118,52,1731.00,28,0.000,5.720,217.4
2024-08-03T02:30:46.000Z,45.193030,5.668813,117,52,1737.00,28,0.000,5.660,217.4
2024-08-03T02:30:47.000Z,45.192998,5.668865,117,55,1742.00,28,0.000,5.660,217.8
2024-08-03T02:30:48.000Z,45.192966,5.668923,116,54,1747.00,28,0.000,5.600,218.4
2024-08-03T02:30:49.000Z,45.192941,5.668987,116,57,1753.00,28,0.000,5.600,218.6
2024-08-03T02:30:50.000Z,45.192909,5.669052,116,57,1759.00,28,0.000,5.600,218.6
2024-08-03T02:30:51.000Z,45.192883,5.669123,117,58,1765.00,28,0.020,5.600,218.6
2024-08-03T02:30:52.000Z,45.192854,5.669200,117,62,1771.00,28,0.020,5.600,218.0
2024-08-03T02:30:53.000Z,45.192835,5.669278,117,62,1778.00,28,0.040,6.320,217.4
2024-08-03T02:30:54.000Z,45.192813,5.669362,116,68,1785.00,28,0.040,6.640,217.0
2024-08-03T02:30:55.000Z,45.192806,5.669450,117,66,1792.00,28,0.060,6.680,216.8
2024-08-03T02:30:56.000Z,45.192794,5.669538,117,68,1799.00,28,0.080,6.800,216.6
