timestamp,position lat,position long,heart rate,distance,temperature,vertical speed,enhanced speed,enhanced altitude
2024-08-13T03:37:18.000Z,45.208144,5.660413,100,341.00,30,-0.020,6.380,217.2
2024-08-13T03:37:19.000Z,45.208179,5.660483,100,348.00,30,-0.020,6.440,217.0
2024-08-13T03:37:20.000Z,45.208214,5.660550,99,355.00,30,-0.020,6.480,217.0
2024-08-13T03:37:21.000Z,45.208256,5.660615,99,361.00,30,-0.020,6.540,216.8
2024-08-13T03:37:22.000Z,45.208298,5.660675,98,368.00,30,-0.020,6.640,216.8
2024-08-13T03:37:23.000Z,45.208342,5.660732,98,375.00,30,-0.040,6.680,216.8
2024-08-13T03:37:24.000Z,45.208394,5.660780,97,381.00,30,-0.040,6.680,216.8
2024-08-13T03:37:25.000Z,45.208448,5.660813,98,388.00,30,-0.020,6.740,216.6
2024-08-13T03:37:26.000Z,45.208509,5.660840,98,395.00,30,-0.020,6.740,216.4
2024-08-13T03:37:27.000Z,45.208563,5.660860,98,402.00,30,-0.020,6.740,216.2
2024-08-13T03:37:28.000Z,45.208627,5.660878,98,408.00,30,-0.020,6.740,216.2
2024-08-13T03:37:29.000Z,45.208688,5.660890,98,415.00,30,-0.020,6.740,216.2
2024-08-13T03:37:30.000Z,45.208749,5.660905,99,422.00,30,-0.020,6.740,216.4
2024-08-13T03:37:31.000Z,45.208810,5.660918,99,429.00,30,-0.020,6.680,216.4
2024-08-13T03:37:32.000Z,45.208870,5.660932,99,436.00,30,-0.020,6.740,216.4
2024-08-13T03:37:33.000Z,45.208934,5.660942,99,443.00,30,-0.020,6.740,216.2
2024-08-13T03:37:34.000Z,45.208998,5.660954,99,450.00,30,-0.020,6.740,216.2
2024-08-13T03:37:35.000Z,45.209059,5.660962,99,457.00,30,-0.020,6.740,216.2
2024-08-13T03:37:36.000Z,45.209126,5.660974,100,464.00,30,-0.020,6.740,215.8
2024-08-13T03:37:37.000Z,45.209187,5.660982,100,471.00,30,-0.020,6.800,215.8
2024-08-13T03:37:38.000Z,45.209248,5.660992,100,478.00,30,-0.020,6.840,215.6
2024-08-13T03:37:39.000Z,45.209309,5.661000,101,485.00,30,-0.020,6.840,215.4
2024-08-13T03:37:40.000Z,45.209373,5.661008,101,492.00,30,-0.040,6.840,215.4
2024-08-13T03:37:41.000Z,45.209434,5.661016,101,499.00,30,-0.040,6.900,215.4
2024-08-13T03:37:42.000Z,45.209494,5.661025,101,506.00,30,-0.040,6.900,215.4
2024-08-13T03:37:43.000Z,45.209555,5.661033,101,513.00,30,-0.040,6.900,215.4
2024-08-13T03:37:44.000Z,45.209622,5.661043,100,519.00,30,-0.060,6.900,215.4
2024-08-13T03:37:45.000Z,45.209683,5.661050,100,527.00,30,-0.060,6.840,215.4
2024-08-13T03:37:46.000Z,45.209744,5.661055,101,534.00,30,-0.060,6.840,215.4
2024-08-13T03:37:47.000Z,45.209808,5.661058,101,540.00,30,-0.060,6.840,215.2
2024-08-13T03:37:48.000Z,45.209869,5.661058,101,548.00,30,-0.060,6.840,215.2
2024-08-13T03:37:49.000Z,45.209930,5.661053,101,554.00,30,-0.060,6.840,215.2
2024-08-13T03:37:50.000Z,45.209997,5.661046,101,561.00,29,-0.060,6.840,215.2
2024-08-13T03:37:51.000Z,45.210058,5.661036,101,569.00,29,-0.060,6.900,215.2
2024-08-13T03:37:52.000Z,45.210118,5.661022,102,575.00,29,-0.060,6.840,215.0
2024-08-13T03:37:53.000Z,45.210179,5.661005,102,582.00,29,-0.060,6.900,214.8
2024-08-13T03:37:54.000Z,45.210243,5.660985,102,589.00,29,-0.060,6.900,214.4
2024-08-13T03:37:55.000Z,45.210304,5.660958,101,596.00,29,-0.060,6.940,214.4
2024-08-13T03:37:56.000Z,45.210365,5.660928,102,604.00,29,-0.060,6.940,214.4
2024-08-13T03:37:57.000Z,45.210426,5.660902,102,611.00,29,-0.060,7.000,214.4
2024-08-13T03:37:58.000Z,45.210483,5.660872,104,618.00,29,-0.060,7.000,214.2
2024-08-13T03:37:59.000Z,45.210544,5.660840,105,625.00,29,-0.060,7.000,214.0
2024-08-13T03:38:00.000Z,45.210605,5.660810,104,632.00,29,-0.060,7.040,214.0
2024-08-13T03:38:01.000Z,45.210662,5.660780,104,639.00,29,-0.060,7.040,214.0
2024-08-13T03:38:02.000Z,45.210720,5.660746,103,646.00,29,-0.080,7.040,214.0
2024-08-13T03:38:03.000Z,45.210781,5.660712,101,653.00,29,-0.080,7.040,213.6
2024-08-13T03:38:04.000Z,45.210838,5.660678,101,660.00,29,-0.080,7.040,213.6
2024-08-13T03:38:05.000Z,45.210902,5.660657,101,667.00,29,-0.080,7.040,213.8
2024-08-13T03:38:06.000Z,45.210963,5.660665,101,674.00,29,-0.080,7.040,213.8
2024-08-13T03:38:07.000Z,45.211018,5.660693,101,681.00,29,-0.080,7.040,213.8
2024-08-13T03:38:08.000Z,45.211066,5.660743,101,687.00,29,-0.080,6.680,213.6
2024-08-13T03:38:09.000Z,45.211104,5.660807,101,694.00,29,-0.080,7.000,213.6
2024-08-13T03:38:10.000Z,45.211130,5.660890,100,701.00,29,-0.060,6.940,213.8
2024-08-13T03:38:11.000Z,45.211142,5.660972,100,708.00,29,-0.060,6.940,213.8
2024-08-13T03:38:12.000Z,45.211165,5.661055,99,714.00,29,-0.060,6.900,213.6
2024-08-13T03:38:13.000Z,45.211190,5.661138,99,721.00,29,-0.060,6.840,213.2
2024-08-13T03:38:14.000Z,45.211213,5.661220,99,728.00,29,-0.060,6.800,213.2
2024-08-13T03:38:15.000Z,45.211235,5.661300,99,735.00,29,-0.060,6.740,213.0
2024-08-13T03:38:16.000Z,45.211254,5.661380,99,742.00,29,-0.060,6.680,212.8
2024-08-13T03:38:17.000Z,45.211274,5.661460,99,749.00,29,-0.060,6.680,212.8
2024-08-13T03:38:18.000Z,45.211293,5.661537,99,755.00,29,-0.060,6.680,212.6
2024-08-13T03:38:19.000Z,45.211318,5.661607,99,762.00,29,-0.060,6.680,212.6
2024-08-13T03:38:20.000Z,45.211334,5.661676,97,768.00,29,-0.060,6.640,212.6
2024-08-13T03:38:21.000Z,45.211354,5.661738,96,774.00,29,-0.060,6.580,212.8
2024-08-13T03:38:22.000Z,45.211373,5.661790,96,779.00,29,-0.060,5.760,212.8
2024-08-13T03:38:23.000Z,45.211395,5.661843,96,783.00,29,-0.060,5.760,212.8
2024-08-13T03:38:24.000Z,45.211418,5.661902,96,788.00,29,-0.060,4.980,212.6
2024-08-13T03:38:25.000Z,45.211440,5.661965,96,794.00,29,-0.060,4.980,212.6
2024-08-13T03:38:26.000Z,45.211469,5.662028,97,799.00,29,-0.060,5.500,212.6
2024-08-13T03:38:27.000Z,45.211494,5.662093,100,805.00,29,-0.060,5.660,212.6
2024-08-13T03:38:28.000Z,45.211526,5.662158,101,811.00,29,-0.060,5.660,212.6
2024-08-13T03:38:29.000Z,45.211555,5.662223,101,817.00,29,-0.060,5.660,212.6
2024-08-13T03:38:30.000Z,45.211587,5.662288,102,823.00,29,-0.060,5.660,212.6
2024-08-13T03:38:31.000Z,45.211619,5.662354,102,829.00,29,-0.060,5.660,212.6
2024-08-13T03:38:32.000Z,45.211651,5.662420,101,836.00,29,-0.040,5.720,212.6
2024-08-13T03:38:33.000Z,45.211686,5.662482,102,842.00,29,-0.040,5.920,212.6
2024-08-13T03:38:34.000Z,45.211718,5.662542,102,848.00,29,-0.040,6.080,212.6
2024-08-13T03:38:35.000Z,45.211750,5.662597,102,854.00,29,-0.040,6.120,212.8
2024-08-13T03:38:36.000Z,45.211779,5.662652,102,860.00,29,-0.040,6.120,213.2
2024-08-13T03:38:37.000Z,45.211814,5.662704,102,865.00,29,-0.020,6.120,213.4
2024-08-13T03:38:38.000Z,45.211840,5.662752,102,871.00,29,-0.020,6.120,213.6
2024-08-13T03:38:39.000Z,45.211869,5.662802,102,875.00,29,-0.020,5.240,214.0
2024-08-13T03:38:40.000Z,45.211891,5.662856,103,880.00,29,-0.020,5.240,214.2
2024-08-13T03:38:41.000Z,45.211894,5.662915,104,885.00,29,-0.020,4.920,214.2
2024-08-13T03:38:42.000Z,45.211891,5.662972,104,890.00,28,-0.020,4.920,214.6
2024-08-13T03:38:43.000Z,45.211878,5.663025,106,894.00,28,0.000,4.640,214.6
2024-08-13T03:38:44.000Z,45.211866,5.663078,106,899.00,28,0.000,4.640,214.6
2024-08-13T03:38:45.000Z,45.211853,5.663135,106,903.00,28,0.000,4.920,214.4
2024-08-13T03:38:46.000Z,45.211837,5.663192,107,908.00,28,0.000,4.920,214.4
2024-08-13T03:38:47.000Z,45.211840,5.663248,107,913.00,28,0.020,4.740,214.6
2024-08-13T03:38:48.000Z,45.211856,5.663303,107,917.00,28,0.020,4.740,214.6
2024-08-13T03:38:49.000Z,45.211888,5.663355,107,922.00,28,0.040,4.640,214.4
2024-08-13T03:38:50.000Z,45.211930,5.663398,106,927.00,28,0.060,4.640,214.4
2024-08-13T03:38:51.000Z,45.211968,5.663448,106,933.00,28,0.060,5.240,214.4
2024-08-13T03:38:52.000Z,45.212010,5.663506,105,939.00,28,0.080,5.600,214.4
2024-08-13T03:38:53.000Z,45.212048,5.663568,105,945.00,28,0.080,5.960,213.8
2024-08-13T03:38:54.000Z,45.212086,5.663633,106,952.00,28,0.080,6.320,213.4
2024-08-13T03:38:55.000Z,45.212122,5.663697,106,958.00,28,0.080,6.320,213.4
2024-08-13T03:38:56.000Z,45.212150,5.663762,107,965.00,28,0.080,6.180,213.4
2024-08-13T03:38:57.000Z,45.212186,5.663828,107,971.00,28,0.080,5.820,213.4
2024-08-13T03:38:58.000Z,45.212211,5.663893,108,977.00,28,0.060,6.020,213.4
2024-08-13T03:38:59.000Z,45.212243,5.663953,109,983.00,28,0.060,6.120,213.4
2024-08-13T03:39:00.000Z,45.212275,5.664013,109,989.00,28,0.060,6.120,213.4
2024-08-13T03:39:01.000Z,45.212310,5.664074,110,995.00,28,0.060,6.120,213.4
2024-08-13T03:39:02.000Z,45.212342,5.664137,110,1001.00,28,0.060,6.120,213.2
2024-08-13T03:39:03.000Z,45.212368,5.664200,109,1007.00,28,0.040,6.120,213.2
2024-08-13T03:39:04.000Z,45.212400,5.664262,109,1013.00,28,0.040,6.080,213.2
2024-08-13T03:39:05.000Z,45.212429,5.664323,108,1019.00,28,0.020,6.020,213.2
2024-08-13T03:39:06.000Z,45.212461,5.664387,109,1024.00,28,0.020,6.020,213.2
2024-08-13T03:39:07.000Z,45.212486,5.664452,108,1031.00,28,0.000,5.960,213.2
2024-08-13T03:39:08.000Z,45.212512,5.664518,109,1036.00,28,0.000,5.960,213.2
2024-08-13T03:39:09.000Z,45.212534,5.664585,109,1042.00,28,0.000,5.960,213.4
2024-08-13T03:39:10.000Z,45.212554,5.664653,109,1048.00,28,0.000,5.960,213.4
2024-08-13T03:39:11.000Z,45.212582,5.664723,110,1054.00,28,0.000,5.960,213.2
2024-08-13T03:39:12.000Z,45.212602,5.664792,109,1060.00,28,-0.020,5.960,213.0
2024-08-13T03:39:13.000Z,45.212621,5.664862,109,1066.00,28,-0.020,5.960,213.0
2024-08-13T03:39:14.000Z,45.212643,5.664932,109,1072.00,28,-0.040,5.960,213.0
2024-08-13T03:39:15.000Z,45.212666,5.664998,108,1078.00,28,-0.040,5.960,213.0
2024-08-13T03:39:16.000Z,45.212691,5.665063,107,1084.00,28,-0.040,5.960,212.8
2024-08-13T03:39:17.000Z,45.212723,5.665128,106,1090.00,28,-0.040,5.960,212.8
2024-08-13T03:39:18.000Z,45.212749,5.665195,106,1096.00,28,-0.060,5.960,212.6
2024-08-13T03:39:19.000Z,45.212771,5.665260,106,1102.00,28,-0.060,5.960,212.6
2024-08-13T03:39:20.000Z,45.212803,5.665325,107,1107.00,28,-0.060,5.960,212.6
2024-08-13T03:39:21.000Z,45.212829,5.665392,108,1114.00,28,-0.060,5.960,212.8
2024-08-13T03:39:22.000Z,45.212858,5.665458,108,1120.00,28,-0.060,5.960,213.0
2024-08-13T03:39:23.000Z,45.212880,5.665525,108,1126.00,28,-0.060,5.960,213.0
2024-08-13T03:39:24.000Z,45.212906,5.665590,108,1131.00,28,-0.060,5.960,212.8
2024-08-13T03:39:25.000Z,45.212931,5.665655,107,1137.00,28,-0.060,5.960,212.8
2024-08-13T03:39:26.000Z,45.212960,5.665720,107,1143.00,28,-0.060,5.960,212.6
2024-08-13T03:39:27.000Z,45.212986,5.665784,107,1143.00,28,-0.040,5.960,212.6
2024-08-13T03:39:28.000Z,45.213018,5.665848,106,1155.00,28,-0.040,5.960,212.6
2024-08-13T03:39:29.000Z,45.213043,5.665915,107,1161.00,28,-0.040,5.960,212.6
2024-08-13T03:39:30.000Z,45.213066,5.665985,107,1167.00,28,-0.020,5.960,212.6
2024-08-13T03:39:31.000Z,45.213088,5.666053,108,1173.00,28,-0.020,5.960,212.6
2024-08-13T03:39:32.000Z,45.213117,5.666125,108,1179.00,28,-0.020,5.960,212.6
2024-08-13T03:39:33.000Z,45.213139,5.666195,108,1185.00,28,-0.020,5.960,212.6
2024-08-13T03:39:34.000Z,45.213162,5.666264,109,1191.00,28,-0.020,6.020,212.6
2024-08-13T03:39:35.000Z,45.213187,5.666330,110,1197.00,28,-0.020,6.020,212.4
2024-08-13T03:39:36.000Z,45.213216,5.666395,110,1203.00,28,-0.020,6.020,212.4
2024-08-13T03:39:37.000Z,45.213242,5.666458,110,1209.00,28,-0.020,6.020,212.4
2024-08-13T03:39:38.000Z,45.213267,5.666522,110,1215.00,28,-0.020,6.020,212.4
2024-08-13T03:39:39.000Z,45.213296,5.666585,110,1221.00,28,-0.020,6.020,212.8
2024-08-13T03:39:40.000Z,45.213322,5.666648,111,1227.00,28,-0.020,6.020,212.8
2024-08-13T03:39:41.000Z,45.213347,5.666712,111,1232.00,28,-0.020,5.960,213.0
2024-08-13T03:39:42.000Z,45.213366,5.666778,111,1238.00,28,-0.020,5.920,213.2
2024-08-13T03:39:43.000Z,45.213379,5.666852,111,1244.00,28,0.000,5.860,213.2
2024-08-13T03:39:44.000Z,45.213373,5.666927,111,1250.00,28,0.000,5.820,213.2
2024-08-13T03:39:45.000Z,45.213360,5.667005,110,1256.00,28,0.000,5.820,212.8
2024-08-13T03:39:46.000Z,45.213354,5.667087,111,1262.00,28,0.000,5.820,212.4
2024-08-13T03:39:47.000Z,45.213341,5.667172,110,1268.00,28,0.000,5.820,212.0
2024-08-13T03:39:48.000Z,45.213325,5.667258,111,1275.00,28,0.000,6.480,212.0
2024-08-13T03:39:49.000Z,45.213315,5.667348,111,1282.00,28,0.000,6.740,211.8
2024-08-13T03:39:50.000Z,45.213306,5.667440,110,1289.00,28,0.000,6.900,211.2
2024-08-13T03:39:51.000Z,45.213286,5.667532,110,1297.00,28,0.000,7.100,211.2
2024-08-13T03:39:52.000Z,45.213258,5.667617,108,1304.00,28,0.000,7.260,211.4
2024-08-13T03:39:53.000Z,45.213229,5.667693,107,1312.00,28,-0.020,7.460,211.4
2024-08-13T03:39:54.000Z,45.213219,5.667758,106,1318.00,28,-0.020,7.460,211.0
2024-08-13T03:39:55.000Z,45.213238,5.667807,106,1324.00,28,-0.020,7.460,210.6
2024-08-13T03:39:56.000Z,45.213267,5.667843,105,1328.00,28,-0.020,5.300,210.6
2024-08-13T03:39:57.000Z,45.213299,5.667882,105,1332.00,28,-0.040,5.300,210.6
2024-08-13T03:39:58.000Z,45.213334,5.667914,105,1337.00,28,-0.040,4.680,210.8
2024-08-13T03:39:59.000Z,45.213373,5.667944,105,1341.00,28,-0.040,4.680,211.0
2024-08-13T03:40:00.000Z,45.213398,5.667992,105,1346.00,28,-0.060,4.580,211.2
2024-08-13T03:40:01.000Z,45.213402,5.668050,105,1351.00,28,-0.060,4.580,211.4
2024-08-13T03:40:02.000Z,45.213414,5.668110,105,1356.00,27,-0.060,4.880,211.4
2024-08-13T03:40:03.000Z,45.213421,5.668172,106,1361.00,27,-0.060,4.880,211.2
2024-08-13T03:40:04.000Z,45.213434,5.668233,106,1365.00,27,-0.080,4.680,211.2
2024-08-13T03:40:05.000Z,45.213443,5.668300,107,1370.00,27,-0.080,4.680,211.2
2024-08-13T03:40:06.000Z,45.213459,5.668370,107,1376.00,27,-0.060,4.680,211.2
2024-08-13T03:40:07.000Z,45.213472,5.668443,107,1382.00,27,-0.060,4.680,211.2
2024-08-13T03:40:08.000Z,45.213482,5.668517,107,1387.00,27,-0.060,4.920,211.4
2024-08-13T03:40:09.000Z,45.213494,5.668592,107,1393.00,27,-0.060,4.920,211.4
2024-08-13T03:40:10.000Z,45.213501,5.668667,107,1399.00,27,-0.060,5.300,211.2
2024-08-13T03:40:11.000Z,45.213514,5.668743,107,1405.00,27,-0.060,5.300,211.2
2024-08-13T03:40:12.000Z,45.213523,5.668822,107,1411.00,27,-0.060,5.560,211.6
2024-08-13T03:40:13.000Z,45.213536,5.668900,108,1418.00,27,-0.040,5.660,211.6
2024-08-13T03:40:14.000Z,45.213546,5.668974,108,1424.00,27,-0.040,5.760,211.4
2024-08-13T03:40:15.000Z,45.213558,5.669046,109,1430.00,27,-0.040,5.820,211.0
2024-08-13T03:40:16.000Z,45.213574,5.669120,109,1436.00,27,-0.020,5.860,211.0
2024-08-13T03:40:17.000Z,45.213587,5.669195,109,1442.00,27,-0.020,5.920,211.0
2024-08-13T03:40:18.000Z,45.213600,5.669268,109,1448.00,27,-0.020,5.960,211.2
2024-08-13T03:40:19.000Z,45.213613,5.669344,108,1454.00,27,-0.020,5.960,211.2
2024-08-13T03:40:20.000Z,45.213626,5.669418,108,1460.00,27,0.000,5.960,211.4
2024-08-13T03:40:21.000Z,45.213638,5.669493,107,1466.00,27,0.000,6.020,211.4
2024-08-13T03:40:22.000Z,45.213654,5.669570,107,1472.00,27,0.000,6.020,211.4
2024-08-13T03:40:23.000Z,45.213670,5.669648,106,1478.00,27,0.000,6.020,211.2
2024-08-13T03:40:24.000Z,45.213680,5.669727,106,1485.00,27,0.000,6.080,211.2
2024-08-13T03:40:25.000Z,45.213696,5.669805,105,1491.00,27,0.000,6.080,211.2
2024-08-13T03:40:26.000Z,45.213706,5.669882,105,1497.00,27,0.020,6.120,211.2
2024-08-13T03:40:27.000Z,45.213718,5.669960,104,1503.00,27,0.020,6.120,211.0
2024-08-13T03:40:28.000Z,45.213734,5.670037,104,1510.00,27,0.020,6.180,211.0
2024-08-13T03:40:29.000Z,45.213750,5.670115,103,1516.00,27,0.020,6.180,211.0
2024-08-13T03:40:30.000Z,45.213760,5.670190,103,1522.00,27,0.020,6.220,211.0
2024-08-13T03:40:31.000Z,45.213776,5.670268,103,1528.00,27,0.000,6.220,211.0
2024-08-13T03:40:32.000Z,45.213786,5.670343,104,1535.00,27,0.000,6.220,210.6
2024-08-13T03:40:33.000Z,45.213798,5.670417,105,1541.00,27,0.000,6.220,210.6
2024-08-13T03:40:34.000Z,45.213802,5.670488,105,1547.00,27,0.000,6.180,210.6
2024-08-13T03:40:35.000Z,45.213814,5.670562,105,1552.00,27,0.000,6.180,210.6
2024-08-13T03:40:36.000Z,45.213824,5.670633,106,1558.00,27,0.000,6.120,210.6
2024-08-13T03:40:37.000Z,45.213837,5.670708,107,1564.00,27,0.000,6.080,210.6
2024-08-13T03:40:38.000Z,45.213850,5.670782,108,1570.00,27,-0.020,6.020,210.8
2024-08-13T03:40:39.000Z,45.213859,5.670855,109,1576.00,27,-0.020,5.960,211.0
2024-08-13T03:40:40.000Z,45.213866,5.670928,109,1582.00,27,-0.020,5.920,211.0
2024-08-13T03:40:41.000Z,45.213882,5.670998,110,1587.00,27,-0.020,5.920,211.0
2024-08-13T03:40:42.000Z,45.213894,5.671070,110,1593.00,27,-0.020,5.860,211.2
2024-08-13T03:40:43.000Z,45.213901,5.671142,110,1599.00,27,-0.020,5.860,211.8
2024-08-13T03:40:44.000Z,45.213914,5.671210,109,1605.00,27,-0.040,5.860,211.8
2024-08-13T03:40:45.000Z,45.213923,5.671282,109,1610.00,27,-0.020,5.860,211.6
2024-08-13T03:40:46.000Z,45.213936,5.671352,109,1616.00,27,-0.020,5.820,211.6
2024-08-13T03:40:47.000Z,45.213949,5.671424,109,1622.00,27,-0.020,5.820,211.6
2024-08-13T03:40:48.000Z,45.213958,5.671495,109,1627.00,27,0.000,5.820,211.6
2024-08-13T03:40:49.000Z,45.213971,5.671565,108,1633.00,27,0.000,5.820,211.8
2024-08-13T03:40:50.000Z,45.213978,5.671638,108,1639.00,27,0.000,5.820,211.8
2024-08-13T03:40:51.000Z,45.213984,5.671710,108,1644.00,27,0.000,5.820,211.6
2024-08-13T03:40:52.000Z,45.213997,5.671784,108,1650.00,27,0.000,5.820,211.2
2024-08-13T03:40:53.000Z,45.214010,5.671857,108,1656.00,27,0.000,5.820,211.2
2024-08-13T03:40:54.000Z,45.214019,5.671930,108,1662.00,27,0.000,5.820,211.4
2024-08-13T03:40:55.000Z,45.214032,5.672005,108,1668.00,27,0.000,5.820,211.4
