timestamp,heart rate,temperature,enhanced altitude
2024-08-08T14:27:51.000Z,84,32,227.6
2024-08-08T14:27:52.000Z,83,32,227.6
2024-08-08T14:27:53.000Z,83,32,227.6
2024-08-08T14:27:54.000Z,83,32,227.6
2024-08-08T14:27:55.000Z,83,32,227.6
2024-08-08T14:27:56.000Z,84,32,227.6
2024-08-08T14:27:57.000Z,84,32,227.6
2024-08-08T14:27:58.000Z,86,32,227.6
2024-08-08T14:27:59.000Z,87,32,227.6
2024-08-08T14:28:00.000Z,87,32,227.6
2024-08-08T14:28:01.000Z,87,32,227.6
2024-08-08T14:28:02.000Z,86,32,227.6
2024-08-08T14:28:03.000Z,86,32,227.6
2024-08-08T14:28:04.000Z,87,32,227.6
2024-08-08T14:28:05.000Z,87,32,227.6
2024-08-08T14:28:06.000Z,87,32,227.6
2024-08-08T14:28:07.000Z,86,32,227.6
2024-08-08T14:28:08.000Z,86,32,227.6
2024-08-08T14:28:09.000Z,85,32,227.6
2024-08-08T14:28:10.000Z,84,32,227.6
2024-08-08T14:28:11.000Z,83,32,227.6
2024-08-08T14:28:12.000Z,83,32,227.6
2024-08-08T14:28:13.000Z,82,32,227.6
2024-08-08T14:28:14.000Z,81,32,227.6
2024-08-08T14:28:15.000Z,81,32,227.6
2024-08-08T14:28:16.000Z,81,32,227.6
2024-08-08T14:28:17.000Z,80,32,227.6
2024-08-08T14:28:18.000Z,81,32,227.6
2024-08-08T14:28:19.000Z,81,32,227.6
2024-08-08T14:28:20.000Z,82,32,227.6
2024-08-08T14:28:21.000Z,83,32,227.6
2024-08-08T14:28:22.000Z,83,32,227.6
2024-08-08T14:28:23.000Z,84,32,227.6
2024-08-08T14:28:24.000Z,84,32,227.6
2024-08-08T14:28:25.000Z,85,32,227.6
2024-08-08T14:28:26.000Z,86,32,227.6
2024-08-08T14:28:27.000Z,86,32,227.6
2024-08-08T14:28:28.000Z,86,32,227.6
2024-08-08T14:28:29.000Z,87,32,227.6
2024-08-08T14:28:30.000Z,87,32,227.6
2024-08-08T14:28:31.000Z,87,32,227.6
2024-08-08T14:28:32.000Z,87,32,227.6
2024-08-08T14:28:33.000Z,88,32,227.6
2024-08-08T14:28:34.000Z,89,32,227.6
2024-08-08T14:28:35.000Z,89,32,227.6
2024-08-08T14:28:36.000Z,89,32,227.6
2024-08-08T14:28:37.000Z,89,32,227.6
2024-08-08T14:28:38.000Z,89,32,227.6
2024-08-08T14:28:39.000Z,88,32,227.6
2024-08-08T14:28:40.000Z,88,32,227.6
2024-08-08T14:28:41.000Z,86,32,227.6
2024-08-08T14:28:42.000Z,,32,227.6
2024-08-08T14:28:43.000Z,86,32,227.6
2024-08-08T14:28:44.000Z,,32,227.6
2024-08-08T14:28:45.000Z,85,32,227.6
2024-08-08T14:28:46.000Z,,32,227.6
2024-08-08T14:28:47.000Z,85,32,227.6
2024-08-08T14:28:48.000Z,,32,227.6
2024-08-08T14:28:49.000Z,84,32,227.6
2024-08-08T14:28:50.000Z,,32,227.6
2024-08-08T14:28:51.000Z,83,32,227.6
2024-08-08T14:28:52.000Z,,32,227.6
2024-08-08T14:28:53.000Z,85,32,227.6
2024-08-08T14:28:54.000Z,,32,227.6
2024-08-08T14:28:55.000Z,88,32,227.6
2024-08-08T14:28:56.000Z,,32,227.6
2024-08-08T14:28:57.000Z,89,32,227.6
2024-08-08T14:28:58.000Z,,32,227.6
2024-08-08T14:28:59.000Z,92,32,227.6
2024-08-08T14:29:00.000Z,,32,227.6
2024-08-08T14:29:01.000Z,93,32,227.6
2024-08-08T14:29:02.000Z,,32,227.6
2024-08-08T14:29:03.000Z,94,32,227.6
2024-08-08T14:29:04.000Z,,32,227.6
2024-08-08T14:29:05.000Z,94,32,227.6
2024-08-08T14:29:06.000Z,,32,227.6
2024-08-08T14:29:07.000Z,95,32,227.6
2024-08-08T14:29:08.000Z,,32,227.6
2024-08-08T14:29:09.000Z,94,32,227.6
2024-08-08T14:29:10.000Z,,32,227.6
2024-08-08T14:29:11.000Z,92,32,227.6
2024-08-08T14:29:12.000Z,,32,227.6
2024-08-08T14:29:13.000Z,90,32,227.6
2024-08-08T14:29:14.000Z,,32,227.6
2024-08-08T14:29:15.000Z,89,32,227.6
2024-08-08T14:29:16.000Z,,32,227.6
2024-08-08T14:29:17.000Z,88,32,227.6
2024-08-08T14:29:18.000Z,,32,227.6
2024-08-08T14:29:19.000Z,87,32,227.6
2024-08-08T14:29:20.000Z,,32,227.6
2024-08-08T14:29:21.000Z,88,32,227.6
2024-08-08T14:29:22.000Z,,32,227.6
2024-08-08T14:29:23.000Z,87,32,227.6
2024-08-08T14:29:24.000Z,,32,227.6
2024-08-08T14:29:25.000Z,86,32,227.6
2024-08-08T14:29:26.000Z,,32,227.6
2024-08-08T14:29:27.000Z,88,32,227.6
2024-08-08T14:29:28.000Z,,32,227.6
2024-08-08T14:29:29.000Z,91,32,227.6
2024-08-08T14:29:30.000Z,,32,227.6
2024-08-08T14:29:31.000Z,92,32,227.6
2024-08-08T14:29:32.000Z,,32,227.6
2024-08-08T14:29:33.000Z,93,32,227.6
2024-08-08T14:29:34.000Z,,32,227.6
2024-08-08T14:29:35.000Z,95,32,227.6
2024-08-08T14:29:36.000Z,,32,227.6
2024-08-08T14:29:37.000Z,93,32,227.6
2024-08-08T14:29:38.000Z,,32,227.6
2024-08-08T14:29:39.000Z,90,32,227.6
2024-08-08T14:29:40.000Z,,32,227.6
2024-08-08T14:29:41.000Z,89,32,227.6
2024-08-08T14:29:42.000Z,,32,227.6
2024-08-08T14:29:43.000Z,87,32,227.6
2024-08-08T14:29:44.000Z,,32,227.6
2024-08-08T14:29:45.000Z,85,32,227.6
2024-08-08T14:29:46.000Z,,32,227.6
2024-08-08T14:29:47.000Z,85,32,227.6
2024-08-08T14:29:48.000Z,,32,227.6
2024-08-08T14:29:49.000Z,86,32,227.6
2024-08-08T14:29:50.000Z,,31,227.6
2024-08-08T14:29:51.000Z,84,32,227.6
2024-08-08T14:29:52.000Z,,32,227.6
2024-08-08T14:29:53.000Z,86,31,227.6
2024-08-08T14:29:54.000Z,,31,227.6
2024-08-08T14:29:55.000Z,89,31,227.6
2024-08-08T14:29:56.000Z,,31,227.6
2024-08-08T14:29:57.000Z,88,31,227.6
2024-08-08T14:29:58.000Z,,31,227.6
2024-08-08T14:29:59.000Z,89,31,227.6
2024-08-08T14:30:00.000Z,,31,227.6
2024-08-08T14:30:01.000Z,89,31,227.6
2024-08-08T14:30:02.000Z,,31,227.6
2024-08-08T14:30:03.000Z,92,31,227.6
2024-08-08T14:30:04.000Z,,31,227.6
2024-08-08T14:30:05.000Z,92,31,227.6
2024-08-08T14:30:06.000Z,,31,227.6
2024-08-08T14:30:07.000Z,91,31,227.6
2024-08-08T14:30:08.000Z,,31,227.6
2024-08-08T14:30:09.000Z,90,31,227.6
2024-08-08T14:30:10.000Z,,31,227.6
2024-08-08T14:30:11.000Z,88,31,227.6
2024-08-08T14:30:12.000Z,,31,227.6
2024-08-08T14:30:13.000Z,87,31,227.6
2024-08-08T14:30:14.000Z,,31,227.6
2024-08-08T14:30:15.000Z,85,31,227.6
2024-08-08T14:30:16.000Z,,31,227.6
2024-08-08T14:30:17.000Z,84,31,227.6
2024-08-08T14:30:18.000Z,,31,227.6
2024-08-08T14:30:19.000Z,84,31,227.6
2024-08-08T14:30:20.000Z,,31,227.6
2024-08-08T14:30:21.000Z,83,31,227.6
2024-08-08T14:30:22.000Z,84,31,227.6
2024-08-08T14:30:23.000Z,85,31,227.6
2024-08-08T14:30:24.000Z,,31,227.6
2024-08-08T14:30:25.000Z,86,31,227.6
2024-08-08T14:30:26.000Z,,31,227.6
2024-08-08T14:30:27.000Z,86,31,227.6
2024-08-08T14:30:28.000Z,,31,227.6
2024-08-08T14:30:29.000Z,87,31,227.6
2024-08-08T14:30:30.000Z,,31,227.6
2024-08-08T14:30:31.000Z,89,31,227.6
2024-08-08T14:30:32.000Z,,31,227.6
2024-08-08T14:30:33.000Z,91,31,227.6
2024-08-08T14:30:34.000Z,,31,227.6
2024-08-08T14:30:35.000Z,91,31,227.6
2024-08-08T14:30:36.000Z,,31,227.6
2024-08-08T14:30:37.000Z,88,31,227.6
2024-08-08T14:30:38.000Z,,31,227.6
2024-08-08T14:30:39.000Z,88,31,227.6
2024-08-08T14:30:40.000Z,,31,227.6
2024-08-08T14:30:41.000Z,86,31,227.6
2024-08-08T14:30:42.000Z,,31,227.6
2024-08-08T14:30:43.000Z,86,31,227.6
2024-08-08T14:30:44.000Z,,31,227.6
2024-08-08T14:30:45.000Z,86,31,227.6
2024-08-08T14:30:46.000Z,,31,227.6
2024-08-08T14:30:47.000Z,87,31,227.6
2024-08-08T14:30:48.000Z,,31,227.6
2024-08-08T14:30:49.000Z,87,31,227.6
2024-08-08T14:30:50.000Z,,31,227.6
2024-08-08T14:30:51.000Z,84,31,227.6
2024-08-08T14:30:52.000Z,,31,227.6
2024-08-08T14:30:53.000Z,83,31,227.6
2024-08-08T14:30:54.000Z,,31,227.6
2024-08-08T14:30:55.000Z,85,31,227.6
2024-08-08T14:30:56.000Z,,31,227.6
2024-08-08T14:30:57.000Z,85,31,227.6
2024-08-08T14:30:58.000Z,,31,227.6
2024-08-08T14:30:59.000Z,83,31,227.6
2024-08-08T14:31:00.000Z,,31,227.6
2024-08-08T14:31:01.000Z,82,31,227.6
2024-08-08T14:31:02.000Z,,31,227.6
2024-08-08T14:31:03.000Z,83,31,227.6
2024-08-08T14:31:04.000Z,,31,227.6
2024-08-08T14:31:05.000Z,85,31,227.6
2024-08-08T14:31:06.000Z,,31,227.6
2024-08-08T14:31:07.000Z,85,31,227.6
2024-08-08T14:31:08.000Z,,31,227.6
2024-08-08T14:31:09.000Z,84,31,227.6
2024-08-08T14:31:10.000Z,,31,227.6
2024-08-08T14:31:11.000Z,84,31,227.6
2024-08-08T14:31:12.000Z,,31,227.6
2024-08-08T14:31:13.000Z,85,31,227.6
2024-08-08T14:31:14.000Z,,31,227.6
2024-08-08T14:31:15.000Z,88,31,227.6
2024-08-08T14:31:16.000Z,,31,227.6
2024-08-08T14:31:17.000Z,89,31,227.6
2024-08-08T14:31:18.000Z,,31,227.6
2024-08-08T14:31:19.000Z,92,31,227.6
2024-08-08T14:31:20.000Z,,31,227.6
2024-08-08T14:31:21.000Z,92,31,227.6
2024-08-08T14:31:22.000Z,,31,227.6
2024-08-08T14:31:23.000Z,92,31,227.6
2024-08-08T14:31:24.000Z,,31,227.6
2024-08-08T14:31:25.000Z,91,31,227.6
2024-08-08T14:31:26.000Z,,31,227.6
2024-08-08T14:31:27.000Z,89,31,227.6
2024-08-08T14:31:28.000Z,,31,227.6
2024-08-08T14:31:29.000Z,89,31,227.6
2024-08-08T14:31:30.000Z,,31,227.6
2024-08-08T14:31:31.000Z,88,31,227.6
2024-08-08T14:31:32.000Z,,31,227.6
2024-08-08T14:31:33.000Z,86,31,227.6
2024-08-08T14:31:34.000Z,,31,227.6
2024-08-08T14:31:35.000Z,85,31,227.6
2024-08-08T14:31:36.000Z,,31,227.6
2024-08-08T14:31:37.000Z,83,31,227.6
2024-08-08T14:31:38.000Z,,31,227.6
2024-08-08T14:31:39.000Z,83,31,227.6
2024-08-08T14:31:40.000Z,,31,227.6
2024-08-08T14:31:41.000Z,82,31,227.6
2024-08-08T14:31:42.000Z,,31,227.6
2024-08-08T14:31:43.000Z,83,31,227.6
2024-08-08T14:31:44.000Z,,31,227.6
2024-08-08T14:31:45.000Z,84,31,227.6
2024-08-08T14:31:46.000Z,,31,227.6
2024-08-08T14:31:47.000Z,84,31,227.6
2024-08-08T14:31:48.000Z,,31,227.6
2024-08-08T14:31:49.000Z,85,31,227.6
2024-08-08T14:31:50.000Z,,31,227.6
2024-08-08T14:31:51.000Z,87,31,227.6
2024-08-08T14:31:52.000Z,,31,227.6
2024-08-08T14:31:53.000Z,88,31,227.6
2024-08-08T14:31:54.000Z,,31,227.6
2024-08-08T14:31:55.000Z,90,31,227.6
2024-08-08T14:31:56.000Z,,31,227.6
2024-08-08T14:31:57.000Z,93,31,227.6
2024-08-08T14:31:58.000Z,,31,227.6
2024-08-08T14:31:59.000Z,93,31,227.6
2024-08-08T14:32:00.000Z,,31,227.6
2024-08-08T14:32:01.000Z,94,31,227.6
2024-08-08T14:32:02.000Z,,31,227.6
2024-08-08T14:32:03.000Z,92,31,227.6
2024-08-08T14:32:04.000Z,,31,227.6
2024-08-08T14:32:05.000Z,92,31,227.6
2024-08-08T14:32:06.000Z,,31,227.6
2024-08-08T14:32:07.000Z,91,31,227.6
2024-08-08T14:32:08.000Z,,31,227.6
2024-08-08T14:32:09.000Z,91,31,227.6
2024-08-08T14:32:10.000Z,,31,227.6
2024-08-08T14:32:11.000Z,91,31,227.6
2024-08-08T14:32:12.000Z,,31,227.6
2024-08-08T14:32:13.000Z,92,31,227.6
2024-08-08T14:32:14.000Z,,31,227.6
2024-08-08T14:32:15.000Z,91,31,227.6
2024-08-08T14:32:16.000Z,,31,227.6
2024-08-08T14:32:17.000Z,91,31,227.6
2024-08-08T14:32:18.000Z,,31,227.6
2024-08-08T14:32:19.000Z,100,31,227.6
2024-08-08T14:32:20.000Z,,31,227.6
2024-08-08T14:32:21.000Z,103,31,227.6
2024-08-08T14:32:22.000Z,,31,227.6
2024-08-08T14:32:23.000Z,103,31,227.6
2024-08-08T14:32:24.000Z,,31,227.6
2024-08-08T14:32:25.000Z,103,31,227.6
2024-08-08T14:32:26.000Z,,31,227.6
2024-08-08T14:32:27.000Z,103,31,227.6
2024-08-08T14:32:28.000Z,,31,227.6
2024-08-08T14:32:29.000Z,103,31,227.6
2024-08-08T14:32:30.000Z,,31,227.6
2024-08-08T14:32:31.000Z,105,31,227.6
2024-08-08T14:32:32.000Z,,31,227.6
2024-08-08T14:32:33.000Z,105,31,227.6
2024-08-08T14:32:34.000Z,,31,227.6
2024-08-08T14:32:35.000Z,106,31,227.6
2024-08-08T14:32:36.000Z,,31,227.6
2024-08-08T14:32:37.000Z,106,31,227.6
2024-08-08T14:32:38.000Z,,31,227.6
2024-08-08T14:32:39.000Z,105,31,227.6
2024-08-08T14:32:40.000Z,,31,227.6
2024-08-08T14:32:41.000Z,104,31,227.6
2024-08-08T14:32:42.000Z,,31,227.6
2024-08-08T14:32:43.000Z,107,31,227.6
2024-08-08T14:32:44.000Z,,31,227.6
2024-08-08T14:32:45.000Z,106,31,227.6
2024-08-08T14:32:46.000Z,,31,227.6
2024-08-08T14:32:47.000Z,107,31,227.6
2024-08-08T14:32:48.000Z,,31,227.6
2024-08-08T14:32:49.000Z,108,31,227.6
2024-08-08T14:32:50.000Z,,31,227.6
2024-08-08T14:32:51.000Z,108,31,227.6
2024-08-08T14:32:52.000Z,,31,227.6
2024-08-08T14:32:53.000Z,107,31,227.6
2024-08-08T14:32:54.000Z,,31,227.6
2024-08-08T14:32:55.000Z,107,31,227.6
2024-08-08T14:32:56.000Z,,31,227.6
2024-08-08T14:32:57.000Z,106,31,227.6
2024-08-08T14:32:58.000Z,,31,227.6
2024-08-08T14:32:59.000Z,104,31,227.6
2024-08-08T14:33:00.000Z,,31,227.6
2024-08-08T14:33:01.000Z,102,31,227.6
2024-08-08T14:33:02.000Z,,31,227.6
2024-08-08T14:33:03.000Z,101,31,227.6
2024-08-08T14:33:04.000Z,,31,227.6
2024-08-08T14:33:05.000Z,99,31,227.6
2024-08-08T14:33:06.000Z,,31,227.6
2024-08-08T14:33:07.000Z,96,31,227.6
2024-08-08T14:33:08.000Z,,31,227.6
2024-08-08T14:33:09.000Z,94,31,227.6
2024-08-08T14:33:10.000Z,,31,227.6
2024-08-08T14:33:11.000Z,93,31,227.6
2024-08-08T14:33:12.000Z,,31,227.6
2024-08-08T14:33:13.000Z,91,31,227.6
2024-08-08T14:33:14.000Z,,31,227.6
2024-08-08T14:33:15.000Z,91,31,227.6
2024-08-08T14:33:16.000Z,,31,227.6
2024-08-08T14:33:17.000Z,90,31,227.6
2024-08-08T14:33:18.000Z,,31,227.6
2024-08-08T14:33:19.000Z,90,31,227.6
2024-08-08T14:33:20.000Z,,31,227.6
2024-08-08T14:33:21.000Z,90,31,227.6
2024-08-08T14:33:22.000Z,,31,227.6
2024-08-08T14:33:23.000Z,90,31,227.6
2024-08-08T14:33:24.000Z,,31,227.6
2024-08-08T14:33:25.000Z,89,31,227.6
2024-08-08T14:33:26.000Z,,31,227.6
2024-08-08T14:33:27.000Z,90,31,227.6
2024-08-08T14:33:28.000Z,,31,227.6
2024-08-08T14:33:29.000Z,91,31,227.6
2024-08-08T14:33:30.000Z,,31,227.6
2024-08-08T14:33:31.000Z,91,31,227.6
2024-08-08T14:33:32.000Z,,31,227.6
2024-08-08T14:33:33.000Z,89,31,227.6
2024-08-08T14:33:34.000Z,,31,227.6
2024-08-08T14:33:35.000Z,87,31,227.6
2024-08-08T14:33:36.000Z,,31,227.6
2024-08-08T14:33:37.000Z,87,31,227.6
2024-08-08T14:33:38.000Z,,31,227.6
2024-08-08T14:33:39.000Z,85,31,227.6
2024-08-08T14:33:40.000Z,,31,227.6
2024-08-08T14:33:41.000Z,86,31,227.6
2024-08-08T14:33:42.000Z,,31,227.6
2024-08-08T14:33:43.000Z,87,31,227.6
2024-08-08T14:33:44.000Z,,31,227.6
2024-08-08T14:33:45.000Z,89,31,227.6
2024-08-08T14:33:46.000Z,,31,227.6
2024-08-08T14:33:47.000Z,89,31,227.6
2024-08-08T14:33:48.000Z,,31,227.6
2024-08-08T14:33:49.000Z,89,31,227.6
2024-08-08T14:33:50.000Z,,31,227.6
2024-08-08T14:33:51.000Z,88,31,227.6
2024-08-08T14:33:52.000Z,,31,227.6
2024-08-08T14:33:53.000Z,89,31,227.6
2024-08-08T14:33:54.000Z,,31,227.6
2024-08-08T14:33:55.000Z,88,31,227.6
2024-08-08T14:33:56.000Z,,31,227.6
2024-08-08T14:33:57.000Z,88,31,227.6
2024-08-08T14:33:58.000Z,,31,227.6
2024-08-08T14:33:59.000Z,88,31,227.6
2024-08-08T14:34:00.000Z,,31,227.6
2024-08-08T14:34:01.000Z,87,31,227.6
2024-08-08T14:34:02.000Z,,31,227.6
2024-08-08T14:34:03.000Z,86,31,227.6
2024-08-08T14:34:04.000Z,,31,227.6
2024-08-08T14:34:05.000Z,86,31,227.6
2024-08-08T14:34:06.000Z,,31,227.6
2024-08-08T14:34:07.000Z,86,31,227.6
2024-08-08T14:34:08.000Z,,31,227.6
2024-08-08T14:34:09.000Z,86,31,227.6
2024-08-08T14:34:10.000Z,,31,227.6
2024-08-08T14:34:11.000Z,88,31,227.6
2024-08-08T14:34:12.000Z,,31,227.6
2024-08-08T14:34:13.000Z,88,31,227.6
2024-08-08T14:34:14.000Z,,31,227.6
2024-08-08T14:34:15.000Z,88,31,227.6
2024-08-08T14:34:16.000Z,,31,227.6
2024-08-08T14:34:17.000Z,89,31,227.6
2024-08-08T14:34:18.000Z,,31,227.6
2024-08-08T14:34:19.000Z,92,31,227.6
2024-08-08T14:34:20.000Z,,31,227.6
2024-08-08T14:34:21.000Z,92,31,227.6
2024-08-08T14:34:22.000Z,,31,227.6
2024-08-08T14:34:23.000Z,94,31,227.6
2024-08-08T14:34:24.000Z,,31,227.6
2024-08-08T14:34:25.000Z,92,31,227.6
2024-08-08T14:34:26.000Z,,31,227.6
2024-08-08T14:34:27.000Z,92,31,227.6
2024-08-08T14:34:28.000Z,92,31,227.6
2024-08-08T14:34:29.000Z,,31,227.6
2024-08-08T14:34:30.000Z,93,31,227.6
2024-08-08T14:34:31.000Z,,31,227.6
2024-08-08T14:34:32.000Z,92,31,227.6
2024-08-08T14:34:33.000Z,,31,227.6
2024-08-08T14:34:34.000Z,92,31,227.6
2024-08-08T14:34:35.000Z,,31,227.6
2024-08-08T14:34:36.000Z,93,31,227.6
2024-08-08T14:34:37.000Z,,31,227.6
2024-08-08T14:34:38.000Z,93,31,227.6
2024-08-08T14:34:39.000Z,,31,227.6
2024-08-08T14:34:40.000Z,92,31,227.6
2024-08-08T14:34:41.000Z,,31,227.6
2024-08-08T14:34:42.000Z,92,31,227.6
2024-08-08T14:34:43.000Z,,31,227.6
2024-08-08T14:34:44.000Z,93,30,227.6
2024-08-08T14:34:45.000Z,,31,227.6
2024-08-08T14:34:46.000Z,92,30,227.6
2024-08-08T14:34:47.000Z,,30,227.6
2024-08-08T14:34:48.000Z,94,30,227.6
2024-08-08T14:34:49.000Z,,30,227.6
2024-08-08T14:34:50.000Z,94,31,227.6
2024-08-08T14:34:51.000Z,,30,227.6
2024-08-08T14:34:52.000Z,96,30,227.6
2024-08-08T14:34:53.000Z,,30,227.6
2024-08-08T14:34:54.000Z,97,30,227.6
2024-08-08T14:34:55.000Z,,30,227.6
2024-08-08T14:34:56.000Z,98,30,227.6
2024-08-08T14:34:57.000Z,,30,227.6
2024-08-08T14:34:58.000Z,99,30,227.6
2024-08-08T14:34:59.000Z,,30,227.6
2024-08-08T14:35:00.000Z,99,30,227.6
2024-08-08T14:35:01.000Z,,30,227.6
2024-08-08T14:35:02.000Z,99,30,227.6
2024-08-08T14:35:03.000Z,,30,227.6
2024-08-08T14:35:04.000Z,99,30,227.6
2024-08-08T14:35:05.000Z,,30,227.6
2024-08-08T14:35:06.000Z,99,30,227.6
2024-08-08T14:35:07.000Z,,30,227.6
2024-08-08T14:35:08.000Z,101,30,227.6
2024-08-08T14:35:09.000Z,,30,227.6
2024-08-08T14:35:10.000Z,101,30,227.6
2024-08-08T14:35:11.000Z,,30,227.6
2024-08-08T14:35:12.000Z,99,30,227.6
2024-08-08T14:35:13.000Z,,30,227.6
2024-08-08T14:35:14.000Z,99,30,227.6
2024-08-08T14:35:15.000Z,,30,227.6
2024-08-08T14:35:16.000Z,99,30,227.6
2024-08-08T14:35:17.000Z,,30,227.6
2024-08-08T14:35:18.000Z,99,30,227.6
2024-08-08T14:35:19.000Z,,30,227.6
2024-08-08T14:35:20.000Z,100,30,227.6
2024-08-08T14:35:21.000Z,,30,227.6
2024-08-08T14:35:22.000Z,102,30,227.6
2024-08-08T14:35:23.000Z,,30,227.6
2024-08-08T14:35:24.000Z,100,30,227.6
2024-08-08T14:35:25.000Z,,30,227.6
2024-08-08T14:35:26.000Z,101,30,227.6
2024-08-08T14:35:27.000Z,,30,227.6
2024-08-08T14:35:28.000Z,99,30,227.6
2024-08-08T14:35:29.000Z,,30,227.6
2024-08-08T14:35:30.000Z,98,30,227.6
2024-08-08T14:35:31.000Z,,30,227.6
2024-08-08T14:35:32.000Z,98,30,227.6
2024-08-08T14:35:33.000Z,,30,227.6
2024-08-08T14:35:34.000Z,96,30,227.6
2024-08-08T14:35:35.000Z,,30,227.6
2024-08-08T14:35:36.000Z,95,30,227.6
2024-08-08T14:35:37.000Z,,30,227.6
2024-08-08T14:35:38.000Z,95,30,227.6
2024-08-08T14:35:39.000Z,,30,227.6
2024-08-08T14:35:40.000Z,96,30,227.6
2024-08-08T14:35:41.000Z,,30,227.6
2024-08-08T14:35:42.000Z,95,30,227.6
2024-08-08T14:35:43.000Z,,30,227.6
2024-08-08T14:35:44.000Z,94,30,227.6
2024-08-08T14:35:45.000Z,,30,227.6
2024-08-08T14:35:46.000Z,94,30,227.6
2024-08-08T14:35:47.000Z,,30,227.6
2024-08-08T14:35:48.000Z,93,30,227.6
2024-08-08T14:35:49.000Z,,30,227.6
2024-08-08T14:35:50.000Z,94,30,227.6
2024-08-08T14:35:51.000Z,,30,227.6
2024-08-08T14:35:52.000Z,95,30,227.6
2024-08-08T14:35:53.000Z,,30,227.6
2024-08-08T14:35:54.000Z,96,30,227.6
2024-08-08T14:35:55.000Z,,30,227.6
2024-08-08T14:35:56.000Z,93,30,227.6
2024-08-08T14:35:57.000Z,,30,227.6
2024-08-08T14:35:58.000Z,93,30,227.6
2024-08-08T14:35:59.000Z,,30,227.6
2024-08-08T14:36:00.000Z,92,30,227.6
2024-08-08T14:36:01.000Z,,30,227.6
2024-08-08T14:36:02.000Z,91,30,227.6
2024-08-08T14:36:03.000Z,,30,227.6
2024-08-08T14:36:04.000Z,91,30,227.6
2024-08-08T14:36:05.000Z,,30,227.6
2024-08-08T14:36:06.000Z,90,30,227.6
